iso3_country,sector,subsector,start_time,end_time,gas,emissions_quantity,emissions_quantity_units,temporal_granularity,created_date,modified_date
AFG,fossil-fuel-operations,oil-and-gas-refining,2018-01-01 00:00:00,2018-12-31 00:00:00,co2e_20yr,41770.65232,tonnes,annual,2023-10-03 21:12:43.725067,
AFG,fossil-fuel-operations,oil-and-gas-refining,2018-01-01 00:00:00,2018-12-31 00:00:00,n2o,0.606893696,tonnes,annual,2023-10-03 21:12:43.725051,
AFG,fossil-fuel-operations,oil-and-gas-refining,2019-01-01 00:00:00,2019-12-31 00:00:00,ch4,3.505219947,tonnes,annual,2023-10-03 21:12:43.875543,
AFG,fossil-fuel-operations,oil-and-gas-refining,2019-01-01 00:00:00,2019-12-31 00:00:00,co2,23334.71615,tonnes,annual,2023-10-03 21:12:43.875533,
AFG,fossil-fuel-operations,oil-and-gas-refining,2019-01-01 00:00:00,2019-12-31 00:00:00,co2e_100yr,24000.3187,tonnes,annual,2023-10-03 21:12:43.875562,
AFG,fossil-fuel-operations,oil-and-gas-refining,2019-01-01 00:00:00,2019-12-31 00:00:00,co2e_20yr,24000.42361,tonnes,annual,2023-10-03 21:12:43.875569,
AFG,fossil-fuel-operations,oil-and-gas-refining,2019-01-01 00:00:00,2019-12-31 00:00:00,n2o,0.348706687,tonnes,annual,2023-10-03 21:12:43.87555,
AFG,fossil-fuel-operations,oil-and-gas-refining,2020-01-01 00:00:00,2020-12-31 00:00:00,ch4,8.676286997,tonnes,annual,2023-10-03 21:12:44.036094,
AFG,fossil-fuel-operations,oil-and-gas-refining,2020-01-01 00:00:00,2020-12-31 00:00:00,co2,57759.19839,tonnes,annual,2023-10-03 21:12:44.036084,
AFG,fossil-fuel-operations,oil-and-gas-refining,2020-01-01 00:00:00,2020-12-31 00:00:00,co2e_100yr,59406.72945,tonnes,annual,2023-10-03 21:12:44.036109,
AFG,fossil-fuel-operations,oil-and-gas-refining,2020-01-01 00:00:00,2020-12-31 00:00:00,co2e_20yr,59406.98913,tonnes,annual,2023-10-03 21:12:44.036117,
AFG,fossil-fuel-operations,oil-and-gas-refining,2020-01-01 00:00:00,2020-12-31 00:00:00,n2o,0.863135364,tonnes,annual,2023-10-03 21:12:44.036101,
AFG,fossil-fuel-operations,oil-and-gas-refining,2021-01-01 00:00:00,2021-12-31 00:00:00,ch4,8.433350962,tonnes,annual,2023-10-03 21:12:44.187175,
AFG,fossil-fuel-operations,oil-and-gas-refining,2021-01-01 00:00:00,2021-12-31 00:00:00,co2,56141.94084,tonnes,annual,2023-10-03 21:12:44.187163,
AFG,fossil-fuel-operations,oil-and-gas-refining,2021-01-01 00:00:00,2021-12-31 00:00:00,co2e_100yr,57743.34103,tonnes,annual,2023-10-03 21:12:44.187193,
AFG,fossil-fuel-operations,oil-and-gas-refining,2021-01-01 00:00:00,2021-12-31 00:00:00,co2e_20yr,57743.59344,tonnes,annual,2023-10-03 21:12:44.1872,
AFG,fossil-fuel-operations,oil-and-gas-refining,2021-01-01 00:00:00,2021-12-31 00:00:00,n2o,0.838967574,tonnes,annual,2023-10-03 21:12:44.187185,
AFG,fossil-fuel-operations,oil-and-gas-refining,2022-01-01 00:00:00,2022-12-31 00:00:00,ch4,9.127453921,tonnes,annual,2023-10-03 21:12:44.342279,
AFG,fossil-fuel-operations,oil-and-gas-refining,2022-01-01 00:00:00,2022-12-31 00:00:00,co2,60762.67671,tonnes,annual,2023-10-03 21:12:44.342269,
AFG,fossil-fuel-operations,oil-and-gas-refining,2022-01-01 00:00:00,2022-12-31 00:00:00,co2e_100yr,62495.87939,tonnes,annual,2023-10-03 21:12:44.342295,
AFG,fossil-fuel-operations,oil-and-gas-refining,2022-01-01 00:00:00,2022-12-31 00:00:00,co2e_20yr,62496.15257,tonnes,annual,2023-10-03 21:12:44.342302,
AFG,fossil-fuel-operations,oil-and-gas-refining,2022-01-01 00:00:00,2022-12-31 00:00:00,n2o,0.908018403,tonnes,annual,2023-10-03 21:12:44.342286,
AGO,fossil-fuel-operations,oil-and-gas-refining,2015-01-01 00:00:00,2015-12-31 00:00:00,ch4,19.3487624,tonnes,annual,2023-10-03 21:12:43.256031,
AGO,fossil-fuel-operations,oil-and-gas-refining,2015-01-01 00:00:00,2015-12-31 00:00:00,co2,422139.5618,tonnes,annual,2023-10-03 21:12:43.25602,
AGO,fossil-fuel-operations,oil-and-gas-refining,2015-01-01 00:00:00,2015-12-31 00:00:00,co2e_100yr,426451.1613,tonnes,annual,2023-10-03 21:12:43.256046,
AGO,fossil-fuel-operations,oil-and-gas-refining,2015-01-01 00:00:00,2015-12-31 00:00:00,co2e_20yr,426454.7357,tonnes,annual,2023-10-03 21:12:43.256054,
AGO,fossil-fuel-operations,oil-and-gas-refining,2015-01-01 00:00:00,2015-12-31 00:00:00,n2o,3.819714388,tonnes,annual,2023-10-03 21:12:43.256038,
AGO,fossil-fuel-operations,oil-and-gas-refining,2016-01-01 00:00:00,2016-12-31 00:00:00,ch4,19.6050374,tonnes,annual,2023-10-03 21:12:43.416068,
AGO,fossil-fuel-operations,oil-and-gas-refining,2016-01-01 00:00:00,2016-12-31 00:00:00,co2,427730.8143,tonnes,annual,2023-10-03 21:12:43.416054,
AGO,fossil-fuel-operations,oil-and-gas-refining,2016-01-01 00:00:00,2016-12-31 00:00:00,co2e_100yr,432099.5211,tonnes,annual,2023-10-03 21:12:43.416086,
AGO,fossil-fuel-operations,oil-and-gas-refining,2016-01-01 00:00:00,2016-12-31 00:00:00,co2e_20yr,432103.1428,tonnes,annual,2023-10-03 21:12:43.416096,
AGO,fossil-fuel-operations,oil-and-gas-refining,2016-01-01 00:00:00,2016-12-31 00:00:00,n2o,3.870306631,tonnes,annual,2023-10-03 21:12:43.416075,
AGO,fossil-fuel-operations,oil-and-gas-refining,2017-01-01 00:00:00,2017-12-31 00:00:00,ch4,18.84274633,tonnes,annual,2023-10-03 21:12:43.57495,
AGO,fossil-fuel-operations,oil-and-gas-refining,2017-01-01 00:00:00,2017-12-31 00:00:00,co2,411099.61,tonnes,annual,2023-10-03 21:12:43.57494,
AGO,fossil-fuel-operations,oil-and-gas-refining,2017-01-01 00:00:00,2017-12-31 00:00:00,co2e_100yr,415298.451,tonnes,annual,2023-10-03 21:12:43.574969,
AGO,fossil-fuel-operations,oil-and-gas-refining,2017-01-01 00:00:00,2017-12-31 00:00:00,co2e_20yr,415301.9319,tonnes,annual,2023-10-03 21:12:43.574977,
AGO,fossil-fuel-operations,oil-and-gas-refining,2017-01-01 00:00:00,2017-12-31 00:00:00,n2o,3.719819788,tonnes,annual,2023-10-03 21:12:43.574957,
AGO,fossil-fuel-operations,oil-and-gas-refining,2018-01-01 00:00:00,2018-12-31 00:00:00,ch4,20.13120317,tonnes,annual,2023-10-03 21:12:43.725626,
AGO,fossil-fuel-operations,oil-and-gas-refining,2018-01-01 00:00:00,2018-12-31 00:00:00,co2,439210.3799,tonnes,annual,2023-10-03 21:12:43.725616,
AGO,fossil-fuel-operations,oil-and-gas-refining,2018-01-01 00:00:00,2018-12-31 00:00:00,co2e_100yr,443696.3354,tonnes,annual,2023-10-03 21:12:43.725642,
AGO,fossil-fuel-operations,oil-and-gas-refining,2018-01-01 00:00:00,2018-12-31 00:00:00,co2e_20yr,443700.0543,tonnes,annual,2023-10-03 21:12:43.725649,
AGO,fossil-fuel-operations,oil-and-gas-refining,2018-01-01 00:00:00,2018-12-31 00:00:00,n2o,3.974179062,tonnes,annual,2023-10-03 21:12:43.725634,
AGO,fossil-fuel-operations,oil-and-gas-refining,2019-01-01 00:00:00,2019-12-31 00:00:00,ch4,19.95065426,tonnes,annual,2023-10-03 21:12:43.876121,
AGO,fossil-fuel-operations,oil-and-gas-refining,2019-01-01 00:00:00,2019-12-31 00:00:00,co2,435271.2734,tonnes,annual,2023-10-03 21:12:43.876102,
AGO,fossil-fuel-operations,oil-and-gas-refining,2019-01-01 00:00:00,2019-12-31 00:00:00,co2e_100yr,439716.9961,tonnes,annual,2023-10-03 21:12:43.876137,
AGO,fossil-fuel-operations,oil-and-gas-refining,2019-01-01 00:00:00,2019-12-31 00:00:00,co2e_20yr,439720.6816,tonnes,annual,2023-10-03 21:12:43.876144,
AGO,fossil-fuel-operations,oil-and-gas-refining,2019-01-01 00:00:00,2019-12-31 00:00:00,n2o,3.9385362,tonnes,annual,2023-10-03 21:12:43.876129,
AGO,fossil-fuel-operations,oil-and-gas-refining,2020-01-01 00:00:00,2020-12-31 00:00:00,ch4,14.6244615,tonnes,annual,2023-10-03 21:12:44.036668,
AGO,fossil-fuel-operations,oil-and-gas-refining,2020-01-01 00:00:00,2020-12-31 00:00:00,co2,319067.6303,tonnes,annual,2023-10-03 21:12:44.036658,
AGO,fossil-fuel-operations,oil-and-gas-refining,2020-01-01 00:00:00,2020-12-31 00:00:00,co2e_100yr,322326.4858,tonnes,annual,2023-10-03 21:12:44.036684,
AGO,fossil-fuel-operations,oil-and-gas-refining,2020-01-01 00:00:00,2020-12-31 00:00:00,co2e_20yr,322329.1874,tonnes,annual,2023-10-03 21:12:44.036692,
AGO,fossil-fuel-operations,oil-and-gas-refining,2020-01-01 00:00:00,2020-12-31 00:00:00,n2o,2.887071785,tonnes,annual,2023-10-03 21:12:44.036676,
AGO,fossil-fuel-operations,oil-and-gas-refining,2021-01-01 00:00:00,2021-12-31 00:00:00,ch4,18.68564624,tonnes,annual,2023-10-03 21:12:44.187754,
AGO,fossil-fuel-operations,oil-and-gas-refining,2021-01-01 00:00:00,2021-12-31 00:00:00,co2,407672.0957,tonnes,annual,2023-10-03 21:12:44.187744,
AGO,fossil-fuel-operations,oil-and-gas-refining,2021-01-01 00:00:00,2021-12-31 00:00:00,co2e_100yr,411835.9292,tonnes,annual,2023-10-03 21:12:44.187769,
AGO,fossil-fuel-operations,oil-and-gas-refining,2021-01-01 00:00:00,2021-12-31 00:00:00,co2e_20yr,411839.381,tonnes,annual,2023-10-03 21:12:44.187777,
AGO,fossil-fuel-operations,oil-and-gas-refining,2021-01-01 00:00:00,2021-12-31 00:00:00,n2o,3.68880605,tonnes,annual,2023-10-03 21:12:44.187761,
AGO,fossil-fuel-operations,oil-and-gas-refining,2022-01-01 00:00:00,2022-12-31 00:00:00,ch4,16.07731213,tonnes,annual,2023-10-03 21:12:44.342881,
AGO,fossil-fuel-operations,oil-and-gas-refining,2022-01-01 00:00:00,2022-12-31 00:00:00,co2,350765.0441,tonnes,annual,2023-10-03 21:12:44.342871,
